"","X","joe_issue_ID","jp_id","jp_section","jp_institution","jp_division","jp_department","jp_keywords","jp_title","jp_full_text","jp_salary_range","jp_agency_insertion_num","jp_new","locations","JEL_Classifications","Application_deadline","domestic","country","iso3","otherdate","url","InquiryEmail","otherdate_noyear","otherdate_day","otherdate_month","otherdate_asDate_ready","deadline_other","true_deadline","ft","myfields","positionsToKeep"
"812",661,"2018-02",111461274,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Syracuse University",NA,NA,NA,"Assistant Teaching Professor - Economics","Syracuse University's Department of Economics seeks to fill one non-tenure-track position as a full-time Lecturer/Senior Lecturer, renewable based on satisfactory performance. Candidates must have completed (or expect to complete prior to appointment) a Ph.D. in Economics. The ideal candidates for these positions are individuals who have demonstrated excellence in undergraduate teaching and can help us staff undergraduate classes in economics at the introductory and advanced levels.

Application Instructions:
Please complete an online application on our website: http://www.sujobopps.com, job# 074088. Candidates must complete an online faculty application, attach a CV, application letter, a paper or writing sample, teaching evaluations if available, and a list of professional references. Upload the paper or writing sample as Other Document required in the application.

Three letters of recommendation are required and will be requested directly from your references through our employment system. Please have an accurate email for each reference available to enter at the time of application.

Syracuse University is an equal opportunity/affirmative action employer with a strong commitment to equality of opportunity and a diverse work force. Women, military veterans, individuals with disabilities, and members of other traditionally underrepresented groups are encouraged to apply.

PI104663594
",NA,"R21204505",NA,"UNITED STATES New York Syracuse","A - General Economics and Teaching",NA,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461274","",NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
"813",662,"2018-02",111460904,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Syracuse University",NA,NA,"Economics of Aging","Assistant/Associate Professor - Economics of Aging","Assistant/Associate Professor - Economics of Aging
Department of Public Administration and International Affairs
Maxwell School of Citizenship
Syracuse University

The Department of Public Administration and International Affairs (PAIA) seeks to hire a tenured or tenure track professor in the field of economics of aging, at the advanced Assistant or Associate Professor level, beginning in fall 2019. 

We are interested in attracting an established scholar with credentials in the economics of aging. A broad range of research topics or specialties is relevant, including retirement and economic well-being; wealth and bequests; public health, health policy, and health service use; disability and its consequences; intergenerational transfers; public policy analysis and evaluation; and international or comparative studies. 

The successful candidate will be expected to teach courses in the department<U+2019>s Masters and PhD programs. This individual will also be expected to become a faculty associate in the University<U+2019>s Aging Studies Institute, joining its interdisciplinary team of researchers. Therefore, a track record of collaborative research output is particularly desirable; a track record of success in obtaining research support, particularly from the National Institute on Aging or other NIH institutes, is especially desirable.

The PAIA department is located within the Maxwell School of Citizenship and Public Affairs. The school is committed to citizenship education at the undergraduate level and to graduate education in public affairs and the social sciences. The department seeks candidates who complement the broader Maxwell mission, have interdisciplinary interests and are interested in training future leaders.

Applicants should have a Ph.D. in economics or a related field. Rank and salary will be commensurate with degree field, experience, and professional accomplishments. 

To be considered, candidates must complete an online faculty application available at http://www.sujobopps.com (job # 074067), and attach: a letter of interest, a CV, a sample of professional writing, a statement of teaching philosophy, names and complete contact information for 3 references. Files may be no larger than 5MB, but you may submit an external link to a larger file if needed.

Applications will be reviewed as they arrive with full consideration given to those received by October 15. However, applications will be considered until the position is filled.

Syracuse University is an Equal Opportunity Employer. Women, minorities, and individuals with disabilities are encouraged to apply. Successful candidates must be committed to working with diverse student and community populations.",NA,"128897",NA,"UNITED STATES New York Syracuse","D - Microeconomics
H - Public Economics
I - Health, Education, and Welfare
J - Labor and Demographic Economics
K - Law and Economics",NA,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460904","",NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE
"814",663,"2018-02",111461137,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Syracuse University",NA,NA,NA,"Assistant/Associate Professor - Technology Policy","The Department of Public Administration and International Affairs has a fall 2019 tenure track opening on governance and policy issues surrounding the use of autonomous systems, algorithmic decision making, or artificial intelligence. Areas of interest include, but are not limited to: labor market disruptions; privacy; risk management; liability law; machine ethics; integration of human and autonomous systems; algorithmic transparency; algorithmic bias; national security; autonomous weapons; smart city technologies; and cybersecurity. 

The position will support our professional Master of Public Administration and Master of Arts in International Relations programs, and our doctoral program in public administration. Although the primary focus is governance and policy, an additional plus would be interest in teaching in one or more of the following areas: descriptive and predictive analytics; machine learning; artificial intelligence; neural networks; network analysis; distributed computing; natural language processing; data mining; or data visualization. 

Applicants should have a Ph.D. in public policy, public administration, economics, political science, or a related social science, or in an appropriate interdisciplinary field. Rank will be at the assistant or associate level commensurate with experience.

For consideration, candidates must complete an online faculty application available at http://www.sujobopps.com/postings/76694. For full consideration apply by October 31.

AA/EOE",NA,"129212",NA,"UNITED STATES New York Syracuse","O - Economic Development, Innovation, Technological Change, and Growth
Y - Miscellaneous Categories",NA,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461137","",NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
"815",664,"2018-02",111461044,"Full-Time Nonacademic","T-Mobile",NA,"Commercial Strategy, Quantitative Pricing and Business Analytics","Commercial Strategy, Quantitative Pricing and Business Analytics","Manager, Commercial Strategy, Quantitative Pricing and Business Analytics","Seeking candidates with a strong quantitative and analytical background who are looking for opportunities to solve critical business and financial problems alongside a team of innovative experts and executives who have revolutionized the mobile phone industry.

This role supports strategic insights and financial decision making to maximize T-Mobile<U+2019>s continued success in the US wireless market.  We seek candidates with extremely quantitative and analytical skills and a passion for research.  The day-to-day job involves pricing, products, promotion, and distribution placement with specific assignments going deep into these areas.  Through bottoms-up data exploration and quantitative financial modeling, this role formulate strategic lens into market levers and drive go-to-market action and influence key decision makers across the enterprise, including COO, CMO and CFO. 

Responsibilities:
<U+2022>	Develop frameworks and strategies for marketing, pricing, channel, and customer acquisition 
<U+2022>	Develop a deep understanding of industry, corporate, and customer drivers 
<U+2022>	Build comprehensive financial models to evaluate opportunities and their impact on T-Mobile<U+2019>s overall value 
<U+2022>	Provide analytical support by framing complex problems, identifying variable relationship, distilling insights from data, and presenting findings 
<U+2022>	Collaborate across functions, including finance, product management, corporate strategy, and sales, to manage price factors that influence customer acquisition, retention, and revenue","Base Salary 100,000 to 120,000",NA,NA,"UNITED STATES Washington Seattle","M - Business Administration and Business Economics; Marketing; Accounting; Personnel Economics
C - Mathematical and Quantitative Methods",NA,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461044","",NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
"816",665,"2018-02",111461136,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Tarrant County College District",NA,NA,NA,"Instructor - Economics","Posting Title: Instructor-Economics
Posting Number: F002809
Position Status: Full-Time
Category: Faculty
Pay Rate: Commensurate with education and experience
Location: Trinity River

Job Summary:
To assist students in their learning process by utilizing all appropriate College resources, materials, facilities, and educational technologies available to complement the teaching and learning process.

Required Education, experience, Certifications, licensures: Master<U+2019>s degree* or higher in Economics; or Master<U+2019>s degree* with 18 graduate hours in Economics
*Degree must be from a regionally accredited college or university

Note to Applicants: The target start date for this position will be the 2019 Spring semester

Accommodations Disclaimer: <U+201C>Reasonable accommodations may be made to enable individuals with disabilities to perform the essential duties and responsibilities.

To Apply, visit:
http://jobs.tccd.edu/postings/19272
",NA,"1302649",NA,"UNITED STATES Texas Fort Worth","A - General Economics and Teaching",NA,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461136","",NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
"817",666,"2018-02",111460886,"Other Nonacademic (Temporary, Part-Time, Non-Salaried, Consulting, Etc.)","Technology Policy Institute",NA,NA,"antitrust
technology
policy","Research Fellow","The Technology Policy Institute is seeking an outstanding early- to mid-career economist to conduct original antitrust research. The ideal candidate has the necessary skills and experience for conducting original research but has not yet published significantly on antitrust. The candidate should also be interested in making academic research accessible to a policy audience.

This is a one-year fellowship, with the possibility of extending for a second year or becoming a permanent position, depending on funding.",NA,NA,NA,"UNITED STATES District of Columbia Washington","00 - Default: Any Field",NA,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460886","",NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"818",680,"2018-02",111460345,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","The Bush School of Government and Public Service",NA,"International Affairs",NA,"Assistant Professor in International Development and Economic Policy","The Department of International Affairs in the Bush School of Government and Public Service at Texas A&M University invites applications and nominations for a tenure-track, assistant professor position in the broad area of International Development and Economic Policy. We are open to the candidate's area of expertise, which may include development economics, politics and institutions of developing countries, international political economy, comparative political economy, and other relevant areas. We welcome applicants with different regional expertise, with a preference for those focusing on Latin America. The successful candidate is expected to have a strong research portfolio commensurate with their academic trajectory, and teach at least one section of the required course in introductory-level quantitative methods and an intermediate quantitative methods course. Bush School faculty exclusively teach master<U+2019>s degree graduate students in international affairs in a standard 2-2 load. Additional information about the Bush School and department is available at http://bush.tamu.edu.

Applicants must have a Ph.D. in Political Science, Economics, or Public Policy by September 2019. The individual selected will demonstrate a strong commitment to teaching and research in the context of a public policy graduate school environment. The start date for this position will be September 1, 2019.

Applications must be made through the Texas A&M Workday website. Applicants who currently are not a Texas A&M System employee please go to our external career site at https://tamus.wd1.myworkdayjobs.com/TAMU_External.
Applicants who currently are a Texas A&M System employee please go to our internal career site at https://jobs.tamu.edu/internal-applicants/.

Applicants should upload a formal letter of interest that includes reference to the position, a curriculum vitae and a sample of written work. Additionally, please have three letters of recommendation sent to:

Professor Gregory Gause
c/o Ms. Janeen Wood (preferably as electronic attachments to bushschoolinta-facultysearch@tamu.edu)
The Bush School of Government & Public Service
Texas A&M University
4220 TAMU
College Station, TX 77843-4220

The review of applications will begin September 20, 2018, and will continue until the position is filled.

The Texas A&M System is an Equal Opportunity/Affirmative Action/Veterans/Disability
Employer committed to diversity.
",NA,NA,NA,"UNITED STATES Texas College Station","F - International Economics",NA,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460345","bushschoolinta-facultysearch@tamu.edu",NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
"819",692,"2018-02",111461532,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","The Ohio State University","College of Arts and Sciences","Department of Economics","Behavioral/Experimental Economics","Eric Byron Fix-Monda Endowed Professorship","Department: 	Economics
Position:  	Eric Byron Fix-Monda Endowed Professorship
Rank:  		Full Professor

Description:	

The Department of Economics at The Ohio State University seeks to hire an outstanding senior economist in the fields of behavioral finance (including behavioral/experimental economics) to fill the newly-established Eric Byron Fix-Monda Endowed Professorship . A qualified candidate would be an established world leader in the field of behavioral finance (including behavioral or experimental economics), with an established record of highly influential publications in this area. Salary and teaching/service expectations are competitive.

Qualifications:

Desired credentials include an existing appointment as a tenured full professor in economics and/or finance. Appointment is contingent on the university<U+2019>s verification of credentials and other information required by law and/or university policies, including but not limited to a criminal background check.


About Columbus:

The Ohio State University campus is located in Columbus, the capital city of Ohio. Columbus is the center of a rapidly growing and diverse metropolitan area with a population of over 2 million. The area offers a wide range of affordable housing, many cultural and recreational opportunities, excellent schools, and a strong economy based on government as well as service, transportation and technology industries. Columbus has consistently been rated as one of the Top U.S. cities for quality of life, and was selected as one of the Top 10 cities for African Americans to live, work, and play by Black Enterprise magazine. Additional information about the Columbus area is available at http://www.columbus.org.

Application Instructions:

Apply to Academic Jobs Online at: https://academicjobsonline.org/ajo/jobs/12381. A complete application consists of a cover letter, curriculum vitae, and research and teaching statements. Review of applications will begin on November 1 and will continue until the position is filled. Inquiries may be directed to Paul Healy at healy.52@osu.edu.

The Ohio State University is committed to establishing a culturally and intellectually diverse environment, encouraging all members of our learning community to reach their full potential. We are responsive to dual-career families and strongly promote work-life balance to support our community members through a suite of institutionalized policies. We are an NSF Advance Institution and a member of the Ohio/Western Pennsylvania/West Virginia Higher Education Recruitment Consortium (HERC). 

The Ohio State University is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation or identity, national origin, disability status, or protected veteran status.","Negotiable",NA,NA,"UNITED STATES Ohio Columbus","G4 - Behavioral Finance",NA,TRUE,"UNITED STATES","USA","November 1 ","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461532","healy.52@osu.edu",NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE
"820",698,"2018-02",111460523,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","The University of Chicago Harris School of Public Policy",NA,NA,NA,"Associate - Professor","The Harris School of Public Policy at the University of Chicago invites applications for a tenured Associate or Full Professor in Education and Public Policy. Candidates from all relevant disciplines will be considered, including but not limited to Economics, Psychology, and Sociology. Applicants should submit a C.V., and accompanying documents such as sample publications online at https://tinyurl.com/y8s68owy. Review of applications will begin October 1 2018. No applications will be accepted after June 30 2019.  

The University of Chicago is an Affirmative Action/Equal Opportunity/Disabled/Veterans Employer and does not discriminate on the basis of race, color, religion, sex, sexual orientation, gender identity, national or ethnic origin, age, status as an individual with a disability, protected veteran status, genetic information, or other protected classes under the law. For additional information please see the University's Notice of Nondiscrimination at http://www.uchicago.edu/about/non_discrimination_statement/. Job seekers in need of a reasonable accommodation to complete the application process should call 773-702-0287 or email ACOppAdministrator@uchicago.edu with their request.  
","Competitive",NA,NA,"UNITED STATES Illinois Chicago","I - Health, Education, and Welfare",NA,TRUE,"UNITED STATES","USA","October 1 2018","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460523","dministrator@uchicago.edu",NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE
"821",706,"2018-02",111461574,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","The University of Texas Rio Grande Valley","Division of Academic and Student Affairs","Economics","Economics
Tenure Track
Assistant Professor
Business and Entrepreneurship","Assistant Professor in the College of Business and Entrepreneurship / Economics","Applications are invited for one tenure-track position in Economics at the rank of Assistant Professor. Candidates must have a Ph.D. in Economics or a closely related field prior to the start of the Fall 2019 semester. Applicants specializing in Econometric Theory or Econometrics applied to fields such as Labor Economics, Industrial Organization, Development Economics, Health Economics, Macroeconomics, and Financial Economics will be considered. Candidate will be expected to teach Econometrics at the undergraduate and doctoral levels, as well as other Economics courses. 

Minimum Qualifications
Candidates must have a Ph.D. in Economics or a closely related field prior to the start of the Fall 2019 semester and must provide evidence of teaching effectiveness and strong research potential.

Discipline Specific Required Qualifications
Applicants must have earned at least 18 graduate credit hours in the field of Economics.

Preferred Qualifications
Experience at teaching a diverse student body is desirable, as is the ability to use technology to support teaching and learning. 

Desired Start Date
09/01/2019

Salary
Commensurate with Qualifications and Experience","Commensurate with Qualifications and Experience",NA,NA,"UNITED STATES Texas Rio Grande Valley","C0 - General
D0 - General
L0 - General
J0 - General
O0 - General
I0 - General
H0 - General",NA,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461574","",NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
"822",731,"2018-02",111460494,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","U.S. Department of State","Foreign Service Institute","Economics Studies Division","International Economics
International Trade
International Finance
Development
Money and Banking
Macroeconomics
Environmental Economics","International Economist","The Foreign Service Institute of the U.S. Department of State seeks a Ph.D. economist with an outstanding teaching record, a strong interest in innovative curriculum design, and excellent communication skills for the position of International Economist in the Economic Studies Division.  Incumbent will teach U.S. career diplomats whose work as economic officers domestically and abroad will directly affect U.S. foreign economic policies.  Candidates should have several years of teaching experience at the advanced undergraduate and/or Master<U+2019>s level with an emphasis on practical applications.  Experience living and working abroad is helpful as it lends credibility in the classroom.  Candidate must be a U.S. citizen.  Position is a two-year appointment with renewal options of five-year appointments after the probationary period.  Salary range:  $96,970 - $148,967 and includes standard Federal benefits.

Candidates should submit application material through JOE.  We will begin reviewing applications on November 1 and interview candidates at the ASSA meetings in Atlanta in January.  For further information regarding substantive aspects of the position, please email Dr. Lynda Vargha (VarghaLD@state.gov).","$96,970-$148,967",NA,NA,"UNITED STATES Virginia Arlington","F - International Economics",NA,TRUE,"UNITED STATES","USA","November 1 ","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460494","",NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
"823",732,"2018-02",111461571,"Full-Time Nonacademic","U.S. Equal Employment Opportunity Commission",NA,NA,"Microeconomics
Labor economics
Employment discrimination","Economist","Are you inspired by #MeToo? Do you wish you could use your expertise and data analytic skills to help those affected by sexual harassment and other employment discrimination such as job applicants not hired, or employees passed for promotion or are terminated because of their age, sex, race, disability, religion, or national origin?

Are you motivated by public service as a career choice? Do you see yourself making meaningful contributions in a dynamic, family-friendly work environment where you see the difference your work makes everyday?

If yes, the Economist position at EEOC<U+2019>s (U.S. Equal Employment Opportunity Commission) Research and Analytic Services (RAS) might just be the perfect opportunity for you.

RAS includes an interdisciplinary team of PhD-level experts who conduct research and data analyses in support of cases filed by EEOC (https://www.eeoc.gov/eeoc/index.cfm). They serve as testifying experts in court, provide consulting expert services to our legal teams, and are encouraged to publish in professional journals.

We are looking for a PhD-Economist with expertise in labor/employment, proficiency in SAS/STATA/R, excellent communication/writing/interpersonal skills, ability to communicate/present complex/technical issues to non-technical audiences, and enthusiasm for applying their expertise in challenging real-life cases. For more information, contact us at RASrecruit@eeoc.gov.","~$100K - $125K",NA,NA,"UNITED STATES District of Columbia Washington","D - Microeconomics
J - Labor and Demographic Economics
J7 - Labor Discrimination",NA,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461571","recruit@eeoc.gov",NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE
"824",758,"2018-02",111461317,"US: Other Academic (Visiting or Temporary)","University at Buffalo, The State University of New York","College of Arts and Sciences","Economics",NA,"Clinical Assistant Professor of Economics F1800131","The Department of Economics at the University at Buffalo, The State University of New York, seeks a Clinical Assistant Professor of Economics.  This instructional faculty position (non-tenure-track) is a 10-month (academic-year) full-time position with an initial 3-year renewable appointment.  Candidates should have a Ph.D. in economics with specialization in any field.  We seek a committed educator who is enthusiastic about teaching broadly within economics at the undergraduate and MA/MS levels. The successful candidate will innovate in economics instruction as new effective approaches appear, lead in undergraduate curriculum development, and incorporate current events into instruction to keep course content topical for students.  Priority to applicants with an interest in keeping abreast of, and attending career development activities on, pedagogy in economics.

Responsibilities include teaching large introductory and core classes in economics, along with the design of new courses to attract new majors and non-majors to the department.  Must be able to instruct economics in a way that is relevant to undergraduates and draws students into the major. 

Favorable contract terms and competitive salary.  Apply here: https://www.ubjobs.buffalo.edu/postings/16759.

University at Buffalo is an affirmative action/equal opportunity employer and, in keeping with our commitment, welcomes all to apply including veterans and individuals with disabilities.","Competitive","F1800131",NA,"UNITED STATES New York Buffalo","A - General Economics and Teaching",NA,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461317","",NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"825",769,"2018-02",111460942,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Arizona","Social and Behavioral Sciences","Political Economy & Moral Science","Political Economy","Assistant/Associate/Full Professor (Multiple Positions), Political Economy & Moral Science","The University of Arizona Department of Political Economy and Moral Science anticipates appointing tenure track faculty members, with appointments beginning in the Fall of 2019. The positions are contingent upon funding. Expected rank: Assistant, Associate, or Full Professor. A record of distinguished research in political economy broadly construed (analytic, experimental, or historical) or <U+201C>PPE,<U+201D> and a Ph.D. in a relevant field are required. The successful candidates will contribute to the Department<U+2019>s undergraduate major in Philosophy, Politics, Economics, and Law and to the Department<U+2019>s development, including planning for a masters degree.
The Department of Political Economy and Moral Science emphatically welcomes applications from scholars with diverse perspectives and methods who are eager to work in an interdisciplinary setting. Applications should include a letter of application along with a current curriculum vitae, evidence of teaching experience in political economy/ppe, a statement of research plans, and at least three letters of reference. Application materials must be submitted on the university website [https://uacareers.com/

Teach one or two courses per semester.
Conduct research.
Provide service to the unit, college, university, profession, and community.
Minimum Qualifications	
A Ph.D. in a relevant field (including but not limited to, Philosophy, Political Science and Economics) is required.
Preferred Qualifications	
A record of distinguished research in political economy broadly construed (analytic, experimental, or historical) or <U+201C>PPE.<U+201D>","DOE",NA,NA,"UNITED STATES Arizona Tucson","Z - Other Special Topics",NA,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460942","",NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
"826",779,"2018-02",111461628,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of California, Berkeley",NA,"Department of Economics",NA,"Associate/Full Professor of Economics","Associate/Full Professor of Economics (w/tenure)
Department of Economics, College of Letters & Science
University of California, Berkeley

The Department of Economics at the University of California, Berkeley seeks applications at the Associate and Full Professor rank 100% time), with an expected start date of July 1, 2019. The field is economic theory. Rank will be determined based on qualifications and experience. The Department is interested in candidates who will contribute to diversity and equal opportunity in higher education through their teaching, research, and service.

For more information about the position, including required qualifications and application materials, go to:
Associate and Full Professor Applicants (with tenure):
http://apptrkr.com/1320683

Deadline:
Applications for the Associate/Full Professor search are encouraged to be submitted by November 26th; however, this position will remain open until filled.

Please direct questions to: facrecruit-econ@berkeley.edu

U.C. Berkeley is an AA/EEO employer.",NA,"1320683",NA,"UNITED STATES California Berkeley","A - General Economics and Teaching",NA,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461628","facrecruit-econ@berkeley.edu",NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
"827",780,"2018-02",111461456,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of California, Berkeley",NA,"Department of Economics, College of Letters and Science",NA,"Assistant Professor of Economics","The Department of Economics at the University of California, Berkeley seeks applications at the assistant professor rank (100% time), with an expected start date of July 1, 2019. The field is open. The Department is interested in candidates who will contribute to diversity and equal opportunity in higher education through their teaching, research, and service.

For more information about the position, including required qualifications and application materials, go to:

Assistant Professor Applicants:
http://apptrkr.com/1308885

Lateral - Assistant Professor Applicants
https://aprecruit.berkeley.edu/apply/JPF01878

Deadlines:
Applications for the Assistant Professor search (JPF01877) must be received by:
November 26th

Applications for the Lateral Assistant Professor (JPF01878) search are encouraged to be submitted by November 26th; however, this search will remain open until filled.

Please direct questions to: facrecruit-econ@berkeley.edu.

U.C. Berkeley is an AA/EEO employer.",NA,"1308885",NA,"UNITED STATES California Berkeley","A - General Economics and Teaching",NA,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461456","facrecruit-econ@berkeley.edu",NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
"828",781,"2018-02",111460415,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of California, Berkeley","School of Law",NA,NA,"Assistant Professor/Professor - UCB - School of Law","The University of California, Berkeley, School of Law, invites applications from entry-level and lateral candidates for full-time, tenured and tenure-track faculty positions with an expected start date of July 1, 2019. We welcome applications from candidates across all areas of law, although subject areas of particular interest include administrative law, business law, contracts, comparative and international law, criminal law and procedure, environmental and energy law, evidence, family law, law and economics, property, race and law, and torts. Further information about Berkeley Law is available at: http://www.law.berkeley.edu.

Berkeley Law is interested in candidates who have demonstrated a commitment to excellence by providing leadership in teaching, research and service toward building an equitable and diverse scholarly environment. More information about Berkeley Law is available at:
https://www.law.berkeley.edu/

For more information about the positions, including required qualifications and application materials:

Entry-level candidates, including those who have registered with the Association of American Law Schools (AALS) Faculty Appointment Register (FAR), must complete an online application with Berkeley law via the following link:
https://aprecruit.berkeley.edu/apply/JPF01818

Entry-level candidates are strongly encouraged to apply before September 5, 2018. The Initial Review Date for entry-level applications will be August 15, 2018. Application submissions will be accepted through March 1, 2019.

Lateral candidates who hold tenured or tenure-track positions at other institutions are encouraged to apply online via the following link: http://apptrkr.com/1271445

The Initial Review Date for lateral applications will be August 15, 2018. Application submissions will be accepted through March 1, 2019.

Please direct questions to academicpositions@law.berkeley.edu.

The University of California, Berkeley is an AA/EEO employer.",NA,"1271445",NA,"UNITED STATES California Berkeley","K - Law and Economics",NA,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460415","academicpositions@law.berkeley.edu",NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE
"829",786,"2018-02",111461088,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of California, Irvine",NA,"Economics","Economic Development
Public Economics","Assistant Professor","Subject to budgetary authorization, the Department of Economics will consider applications for one position at the assistant professor level to begin July 1, 2019.  We invite applications from both new Ph.D.s and individuals a few years post Ph.D.  The department seeks candidates with expertise in one or more of the above fields. Successful candidates must demonstrate substantial promise for a scholarly career.

Completed applications containing a curriculum vitae, sample of research, statement of teaching, and three letters of recommendation should be uploaded electronically via UC Irvine<U+2019>s online application system, RECRUIT, located at: https://recruit.ap.uci.edu/apply/JPF04953. A separate statement that addresses past and/or potential contributions to diversity, equity and inclusion must also be included in the application materials.

To receive fullest consideration, applications should be received by November 26, although the position will be open until filled.

The University of California, Irvine is an Equal Opportunity/Affirmative Action Employer advancing inclusive excellence. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, age, protected veteran status, or other protected categories covered by the UC nondiscrimination policy. A recipient of an NSF ADVANCE award for gender equity, UCI is responsive to the needs of dual career couples, supports work-life balance through an array of family-friendly policies, and is dedicated to broadening participation in higher education.
",NA,NA,NA,"UNITED STATES California Irvine","O - Economic Development, Innovation, Technological Change, and Growth
H - Public Economics",NA,TRUE,"UNITED STATES","USA","November 26, ","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111461088","",NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
"830",788,"2018-02",111460506,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of California, Irvine",NA,"School of Education",NA,"Assistant or Associate Professor of Learning Analytics","The School of Education at the University of California, Irvine invites applications for an Assistant or Associate Professor in the area of Learning Analytics. Full consideration will be given to complete applications received by September 15, 2018, but screening will continue until the position is filled.

We seek applicants with expertise on the development and use of data analytics to inform teaching and learning. We welcome candidates from a wide range of fields including learning analytics, educational data mining, data science, computational social sciences, human-centered computing, computer science, information sciences, learning sciences, educational technology and any related fields.

The selected candidate will be expected to contribute to our graduate and undergraduate programs, and particularly to our Ph.D. in Education program. The candidate will be expected to develop and teach new courses in learning analytics, educational data sciences, and/or educational data mining.

The candidate will also be expected to participate in and contribute to the Connected Learning Lab, an interdisciplinary inter-departmental lab with faculty in the School of Education, Donald Bren School of Information and Computer Sciences, School of Social Sciences, School of Social Ecology, and School of Humanities.

For more information and application process:  https://recruit.ap.uci.edu/apply/JPF04883.",NA,"SF10534/JPF04883",NA,"UNITED STATES California Irvine","I2 - Education and Research Institutions",NA,TRUE,"UNITED STATES","USA","","https://www.aeaweb.org/joe/listing.php?JOE_ID=2018-02_111460506","",NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE
