"","joe_issue_ID","jp_id","jp_section","jp_institution","jp_division","jp_department","jp_keywords","jp_title","jp_full_text","jp_salary_range","jp_agency_insertion_num","jp_new","locations","JEL_Classifications","Application_deadline"
"110","2018-02",111461632,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of California, San Diego","Rady School of Management",NA,NA,"Assistant Professor of Economics/Strategic Management","Assistant Professor of Economics/Strategic Management

University of California, San Diego

The Rady School of Management (http://rady.ucsd.edu/) at UC San Diego is committed to academic excellence and diversity within the faculty, staff, and student body. The Rady School invites applications for one or more faculty positions at the Assistant Professor level (tenure-track) in the field of economics. Applicants must have a PhD or be working toward completion of a PhD by the start of the 2019-20 academic year. Preference will be given to applicants with emerging scholarly records, demonstrated teaching experience with graduate students and executives, and experience mentoring doctoral students. The Rady School seeks candidates whose research, teaching, and/or service has prepared them to contribute to our commitment to diversity and inclusion in higher education.

Salary and appointment level are dependent on experience and based on University of California pay scales. The position is expected to have a start date of July 1, 2019.

Applicants are asked to submit a detailed vita, statement of research, statement on diversity, relevant research papers, and list of 3-5 references via our on-line submission web site: http://apptrkr.com/1321589.

The application should include: a detailed curriculum vita, a statement of research with relevant publications, and a diversity statement summarizing their contribution, or potential for contribution, to diversity and leadership. The diversity statement should summarize past experience in activities that promote diversity and inclusion and/or plans to make future contributions. Further information about the required diversity statement can be found at http://facultyexcellence.ucsd.edu/c2d/index.html.

Review of applications begins November 1, 2018 and continues until the position is filled. For applicants interested in spousal/partner employment, please visit the UCSD Partner Opportunities Program web site at https://aps.ucsd.edu/services/pop/index.html. UCSD is an affirmative action/equal opportunity employer with a strong institutional commitment to excellence through diversity (http://diversity.ucsd.edu/).

Job location
San Diego, CA

Requirements
Document requirements

<U+2022> Cover Letter (Optional)
<U+2022> Curriculum Vitae - Your most recently updated C.V.
<U+2022> Statement of Research
<U+2022> Statement of Teaching (Optional)
<U+2022> Statement of Contributions to Diversity - Applicants should summarize their past or potential contributions to diversity. See our http://facultydiversity.ucsd.edu/recruitment/contributions-to-diversity.html site for more information.
<U+2022> Paper #1 (Optional)
<U+2022> Paper #2 (Optional)
<U+2022> Paper #3 (Optional)
<U+2022> Misc / Additional (Optional)

Reference requirements

<U+2022> 3-5 required (contact information only)

How to apply

<U+2022> Create an ApplicantID
<U+2022> Provide required information and documents
<U+2022> If any, provide required reference information

To apply, please visit: http://apptrkr.com/1321589

Copyright <U+00A9>2017 Jobelephant.com Inc. All rights reserved.

https://www.jobelephant.com/

jeid-ed22e6a11b164d4f8ea840e33d2cd774",NA,"1321589",NA,"UNITED STATES California La Jolla","A - General Economics and Teaching",NA
"111","2018-02",111461577,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Denver","College of Arts Humanities and Social Sciences","Economics","Heterodox Economics
General Economics","Teaching Assistant Professor","The Economics Department seeks to fill a non-tenure-track Teaching Assistant Professor starting September 2019. Candidates must have a PhD or be ABD in Economics or a related discipline. If ABD, the degree must be completed by August 2020. We are seeking a heterodox economist who shows excellent ability in teaching some undergraduate elective courses as well as courses for the university<U+2019>s General Education curriculum. Candidates must also show excellent teaching ability in our introductory courses <U+201C>Macro- and Microeconomics I: History and Theories<U+201D> and/or <U+201C>Macro- and Microeconomics II: Theories and Policies.<U+201D> Teaching these courses requires familiarity with economic history, the history of economic thought, philosophy of social science, and heterodox as well as mainstream perspectives on economic theory and policy. Candidates must demonstrate ability to integrate content and issues relating to, and to work effectively with, ethnically diverse populations. Additionally, they are encouraged to integrate service-learning, experiential learning, and other community engagement teaching methods into their courses. The teaching load is eight 4-hour courses per academic year that is spread over three 10-week quarters. This position also requires the occupant to contribute to the life and operation of the Department through, for instance, participation in faculty meetings and providing services.",NA,NA,NA,"UNITED STATES Colorado Denver","B - History of Economic Thought, Methodology, and Heterodox Approaches
A1 - General Economics","2018-11-30 00:00:00"
"112","2018-02",111461561,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Exeter","Business School","Economics","Agricultural and Resource Economics
Applied Econometrics
Behavioural Economics
Development Economics
Environmental Economics
Energy Economics
Family Economics
Health Economics
Human Capital
Natural Capital Economics
Spatial Econometrics
Welfare Economics
","Assistant/Associate/Full Professors","The Department of Economics at the University of Exeter Business School is seeking to fill up to 10 posts at all levels including Full Professor, Associate Professor, Senior Lecturer (Assistant Professor with tenure) and Lecturer (Assistant Professor). This hiring forms part of a continued expansion and investment into Economics at the University of Exeter. 

Preference will be given to researchers in applied economics with strong empirical skills. We are particularly interested in candidates specialising in *any* of the following fields: environmental and resource economics, agricultural economics, development economics, health economics, natural and human capital, and behavioural economics. Methodologically, we especially welcome econometric, reduced-form, semi-structural or fully structural applied approaches as well as advanced programming skills using data that is experimental, quasi-experimental, observational (including administrative, spatial and GIS) data or considered <U+201C>big data<U+201D> (including earth observation/satellite data, network and social media data).

The Department of Economics at the University of Exeter Business School is a research-oriented department devoted to teaching excellence.  We are committed to high quality research with economic and societal impact and research-led, engaging education which helps students attain the highest standards, and realise their potential to make an impact on the world.

Candidates at the rank of Associate or Full Professor must have an outstanding track record in publishing research, teaching and attracting research grants. Candidates at the Assistant Professor level (Lecturer/Senior Lecturer) should have a Ph.D. already in hand or firmly expected by August 2019 and should show promise of significant scholarship, high quality publications and teaching ability.

The University of Exeter Business School offers competitive salaries, benefits and research support. We embrace and promote diversity and offer flexible working hours. 

To learn more about the School, please visit https://business-school.exeter.ac.uk/
Informal enquires should be directed in the first instance to: econsearch@exeter.ac.uk

Applicants for the Lecturer/Senior Lecturer posts must apply online at EconJobMarket.org by 20 November 2018 in order to be considered for first-round interviews at the EEA job market meeting in Naples 6-7 December 2018, at the RES PhD meeting in London 18-19 December 2018 and at the ASSA Meetings in Atlanta, 4-6 January 2019. Please submit a cover letter, a CV, research papers and three letters of reference. Please state in your cover letter and in the econjobmarket webpage which of the above meetings you will be attending and be available for interview.",NA,NA,NA,"UNITED KINGDOM Devon Exeter","00 - Default: Any Field","2018-11-20 00:00:00"
"113","2018-02",111461592,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Florida","Institute of Food And Agricultural Sciences (IFAS)","Food And Resource Economics Department","Agribusiness 
Agricultural Economics
Development Economics","Assistant Professors","The Food and Resource Economics Department, Institute of Food and Agricultural Sciences, at the University of Florida has three (3) Assistant Professor positions available in the following areas:

Position #1: Agribusiness

Position #2: Agricultural Economics and Policy

Position #3: Development Economics

These positions are 9-month tenure-accruing that will be 60% teaching and 40% research. Duties will include teaching undergraduate and/or graduate courses and developing a nationally and internationally recognized research program. The faculty members will participate actively in undergraduate and graduate education. A 60% teaching appointment is typically expected to teach two sections in each fall and spring semester. Expected to seek contract and grant funding to support his/her program. Please see the application URL links for a complete description of these positions. 

Required Qualifications: A doctorate (foreign equivalent acceptable) in agricultural economics, economics, or a closely related discipline. Candidates should have demonstrated skills in verbal and written communication, interpersonal relationships, and procurement of extramural funding, be supportive of the mission of the Land-Grant system, and have a commitment to IFAS core values of excellence, diversity, global involvement, and accountability. 

The University of Florida is an Equal Opportunity Institution dedicated to building a broadly diverse and inclusive faculty and staff.  
","$87,000-$90,000",NA,NA,"UNITED STATES Florida Gainesville","Q - Agricultural and Natural Resource Economics; Environmental and Ecological Economics
O1 - Economic Development","2018-12-01 00:00:00"
"114","2018-02",111461590,"US: Other Academic (Visiting or Temporary)","University of Florida","Institute of Food And Agricultural Sciences (IFAS)","Food And Resource Economics Department","Teaching Ag Economics and Agribusiness","Lecturer of Agricultural Economics and Agribusiness","12-month, non-tenure-accruing position that will be 100% teaching (College of Agricultural and Life Sciences) in the UF/IFAS Food and Resource Economics Department. This assignment may change in accordance with the needs of the unit.  Duties will include teaching undergraduate and/or graduate courses in one or more of the following areas: agribusiness marketing, management or finance; microeconomics, macroeconomics, or other relevant fields of agricultural economics. Duties may also include undergraduate student advising and supervision of extra-curricular student activities (i.e. NAMA Marketing Team, Academic Quiz Bowl, etc.). See refer to https://apply.interfolio.com/56754 for complete details of this position.

Required:
M.S or M.A. (foreign equivalent acceptable)in Agricultural Economics, Economics, Agribusiness or related discipline. Candidates should have demonstrated skills in verbal and written communication, interpersonal relationships, procurement of extramural funding and be supportive of the mission of the Land-Grant system.  Candidates must have a commitment to IFAS core values of excellence, diversity, global involvement, and accountability. 

Preferred:
A Ph.D. in Agricultural Economics, Economics, Agribusiness or a closely related field preferred. Previous teaching experience is strongly preferred. 


The University of Florida is an Equal Opportunity Institution dedicated to building a broadly diverse and inclusive faculty and staff.","$67,000-$70,000",NA,NA,"UNITED STATES Florida Gainesville","Q - Agricultural and Natural Resource Economics; Environmental and Ecological Economics","2018-12-01 00:00:00"
"115","2018-02",111461790,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Houston","College of Liberal Arts and Social Science","Economics","Macroeconomics
International Macroeconomics
","Assistant Professor","The Department of Economics invites applications for a tenure-track Assistant Professor position effective August 2019.  The Department of Economics at the University of Houston is dedicated to producing top-flight research while training students in the latest techniques in economic analysis. We welcome candidates whose experience in research and teaching has prepared them to contribute to our commitment to excellence and diversity.

Preference will be given to candidates with strong model-oriented and empirical skills.  Candidates must have an expectation of publishing in top journals and an interest in teaching in the graduate macroeconomics or international sequence.  

Applications should include cover letter, curriculum vitae, three reference letters, and one or more research papers.  Candidates are expected to have their Ph.D. by August 2019.

The department will conduct interviews at the January 2019 AEA meetings in Atlanta.  Review of candidates will begin November 12, 2018 and continue until the position is filled. 

The University of Houston is an Equal Opportunity/Affirmative Action institution. Minorities, women, veterans, and persons with disabilities are encouraged to apply.",NA,NA,NA,"UNITED STATES Texas Houston","E - Macroeconomics and Monetary Economics
F4 - Macroeconomic Aspects of International Trade and Finance","2019-02-28 00:00:00"
"116","2018-02",111461555,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","University of International Business and Economics",NA,NA,"Risk Management and Insurance, 
Actuarial Science,
Health Economics,","Assistant/Associate and Full Professor","The School of Insurance and Economics (SIE) (http://insurance.uibe.edu.cn/) at the University of International Business and Economics invites applicants for a number of tenure-track faculty positions in the coming year. 

Ranks and fields for faculty positions are open in economics and finance. Our preferred areas of specialization are, but not limited to Risk Management and Insurance, Actuarial science, Health Economics. 

Our mission is to provide quality higher education, cutting-edge research, and to be engaged in extensive international academic exchanges and cooperation. SIE warmly welcomes applicants of all fields of economics and finance to share our further expansion. 

Typical compensation packages include a competitive salary, research funds and housing allowances. For distinguished established professors, we offer highly competitive compensations above the market level. Junior candidates are expected to have a Ph.D. degree by August 2019 and to display promising research capabilities. Senior candidates must have a Ph.D. degree and a strong research track record. We will conduct interviews at the 2019 AEA annual conference in Atlanta.",NA,NA,NA,"CHINA Beijing","00 - Default: Any Field","2018-12-20 00:00:00"
"117","2018-02",111461690,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","University of International Business and Economics","The School of Banking and Finance (SBF)",NA,"Economics of Banking
Money and Banking
International Finance
Mathematical Finance
Financial Mathematics
Investments
Corporate Finance
Capital Markets","Assistant/Associate and Full Professor","The School of Banking and Finance (SBF) (http://sbf.uibe.edu.cn/) at the University of International Business and Economics invites applicants for a number of tenure-track faculty positions in the coming year. Ranks and fields for faculty positions are open in economics and finance. Our preferred areas of specialization are, but not limited to economics of banking, money and banking, international finance, mathematical finance, financial mathematics, investments, corporate finance, and capital markets. 

Our mission is to provide quality higher education, cutting-edge research, and to be engaged in extensive international academic exchanges and cooperations. SBF warmly welcomes applicants of all fields of economics and finance to share our further expansion. 

Typical compensation packages include a competitive salary, research funds and housing allowances. For distinguished established professors, we offer highly competitive compensations above the market level. Junior candidates are expected to have a Ph.D. degree by August 2019 and to display promising research capabilities. Senior candidates must have a Ph.D. degree and a strong research track record. We will conduct interviews at the AEA annual conference in January 2019.",NA,NA,NA,"CHINA Beijing","00 - Default: Any Field","2018-12-07 00:00:00"
"118","2018-02",111461613,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Missouri-Kansas City","College of Arts and Sciences","Economics","Any Field, Microeconomics, Heterodox Economics","Associate or Assistant Professor","University of Missouri-Kansas City Economics Department announces a tenure-track position at the rank of Associate or Assistant Professor. We encourage applicants with experience at all levels. We seek candidates whose work complements the department<U+2019>s pluralistic orientation. Applications from candidates with fields in any area are encouraged, but we especially seek those prepared to teach undergraduate and graduate microeconomics and have quantitative research methods capabilities. A Ph.D., completed by 09/01/2019, is required. This position is subject to University funding and approval. We value candidates with a commitment to improving access to higher education for historically underrepresented students.

Initial interviews will be conducted via video conference with follow-up interviews at the 2019 ASSA meetings in Atlanta, or video conference for candidates not attending the meetings. A cover letter, vitae, sample of scholarly work, and statement of teaching philosophy should be submitted in one PDF document at https://erecruit.umsystem.edu/psp/tamext/KCITY/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&Action=U&SiteId=8&FOCUS=Applicant&SiteId=8&JobOpeningId=28254&PostingSeq=1

Three letters of recommendation should be submitted to economics@umkc.edu using Interfolio, https://www.interfolio.com/dossier/. Review of applications begin 11/15/2018 and will continue until the position is filled.
 
UMKC is an EEO employer that is fully committed to achieving a diverse faculty and staff. For more information, call the Vice Chancellor <U+2013> Human Resources at 816-235- 1621.",NA,NA,NA,"UNITED STATES Missouri Kansas City","00 - Default: Any Field
B5 - Current Heterodox Approaches",NA
"119","2018-02",111461615,"International: Other Academic (Visiting or Temporary)","University of New South Wales, Sydney","UNSW Business School","ARC Centre of Excellence in Population Ageing Research (CEPAR)","Econometrics
Health
Education
Welfare
Labor
Demographic Economics
Microeconomics
","Postdoctoral Research Fellow","Applications are invited for the position of Postdoctoral Research Fellow at the Australian Research Council Centre of Excellence in Population Ageing Research (CEPAR), a multidisciplinary research centre established across five Australian universities. 

The Postdoctoral Research Fellow will work with Professor Michael Keane at the University of New South Wales, Sydney on projects in the area of discrete choice modelling, with applications to health, labor supply and retirement, and insurance. Currently CEPAR is engaged in research that emphasizes the extension of rational choice theory to handle complex choice situations (e.g., contexts with many choice alternatives or where the alternatives themselves are very complex).

The Fellow will also be responsible for producing high quality research (individually and collaboratively) to be published in major international journals, and carrying out activities to maintain and develop his/her scholarly research as well as to enhance the profile of the Centre. 

The position is full-time fixed term for three years, subject to the completion of a satisfactory probation period. Opportunities may exist to undertake some teaching in the School.

UNSW aspires to be the exemplar Australian university and employer of choice for people from diverse backgrounds. UNSW aims to ensure equality in recruitment, development, retention and promotion of staff, and that no-one is disadvantaged on the basis of their gender, cultural background, disability, sexual orientation or identity. We encourage everyone who meets the selection criteria to apply.

Postdoctoral fellowship applicants must have completed (or be near completion of) a PhD in economics, econometrics or related discipline; a proven ability to produce quality research (including thesis papers and any additional publications); high level skills in stochastic analysis, theory and modelling; excellent computing and communications skills; and the ability to work both independently and as a member of a research team.

Application Process: All applications should be submitted online at http://www.econjobmarket.org. Applications must include a letter of application, a curriculum vitae, at least one research paper, and three letters of reference. A representative of CEPAR will be interviewing at the AEA meetings in Atlanta, 4-6 January 2019. For information regarding CEPAR, please visit www.cepar.edu.au. Enquiries to Professor Michael Keane (m.keane@unsw.edu.au)","AUD105,108 - 123,908",NA,NA,"AUSTRALIA NSW Kensington","00 - Default: Any Field","2018-12-14 00:00:00"
"120","2018-02",111461696,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of North Carolina Wilmington",NA,"Economics",NA,"Assistant Professor - Economics","Brief listing for AEA site:
The Department of Economics and Finance at the University of North Carolina Wilmington expects to hire for an assistant or associate professor position to begin in the fall of 2019.  Candidates must either have a Ph.D. or provided evidence that will complete their Ph.D. by August 2019. (Exceptions may be made in exceptional cases for a degree to be completed by August 2020.) Desired fields include international trade and economic development.  

Applicants must have a desire to excel in both teaching and research.  Anticipated teaching load is a 3-3 with commensurate research expectations.

Salary is competitive.

Apply online at:  https://jobs.uncw.edu/postings/12633

Preference given to applications received by November 19th, 2018.
Please direct questions to Dr. Adam Jones, Department of Economics and Finance, jonesat@uncw.edu.

UNC Wilmington actively fosters a diverse and inclusive working and learning environment and is an equal opportunity employer. Qualified men and women from all racial, ethnic or other minority groups, protected veterans, and individuals with disabilities are strongly encouraged to apply.
",NA,NA,NA,"UNITED STATES North Carolina Wilmington","A2 - Economic Education and Teaching of Economics",NA
"121","2018-02",111461703,"Full-Time Nonacademic","University of Pennsylvania","Wharton School","Penn Wharton Budget Model","Public Policy Economics
OLG Model
Macroeconomics
Microsimulation","Postdoctoral Researcher","Reporting to the Academic Director, the incumbent will identify questions and unsettled issues in important areas of public policy including international trade and finance, tax, immigration, entitlements, households finance and regulation. The position combines insights from economic theory and large datasets to provide advice and assist in the continued development of a large-scale microsimulation budget model and an integrated, cutting-edge dynamic overlapping-generations model. We also highly encourage complementary independent research. Must be able to work with a team and under tight deadlines. PhD in Economics required, but ABD candidates expecting a doctorate in 2019 encouraged to apply. Excellent research, writing and analytical skills required. Research and experience in computationally intensive fields, in particular, overlapping generations incomplete markets general equilibrium modeling are strongly preferred. Computer coding experience is very desirable, and candidates with software development experience are especially encouraged to apply.

Funding for this position is subject to school approval. More information about the existing team and projects can be found here: http://www.budgetmodel.wharton.upenn.edu/",NA,NA,NA,"UNITED STATES Pennsylvania Philadelphia","D0 - General
E0 - General
E2 - Consumption, Saving, Production, Investment, Labor Markets, and Informal Economy
E6 - Macroeconomic Policy, Macroeconomic Aspects of Public Finance, and General Outlook
F0 - General
H0 - General
I0 - General
J0 - General
L0 - General
Q5 - Environmental Economics
O4 - Economic Growth and Aggregate Productivity",NA
"122","2018-02",111461668,"International:Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Science and Technology of China (USTC)","Finance/Accounting/Management/Economics","International Institute of Finance","Finance, Business Data analytics, Management, Technology Innovation and Entrepreneurship","USTC Faculty Positions (Assistant/Associate/Full Professor)","The School of Management at the University of Science and Technology of China (USTC) invites applications for faculty positions at all ranks and in all fields related to Finance, Business Data analytics, Management, Technology Innovation and Entrepreneurship:

Location: Hefei, China and Seattle, USA 

The School of Management at the University of Science and Technology of China offers competitive salaries, benefits and research support. The newly hired tenure track faculty members will not be required to teach in the first 3 years. The school will provide fund to support new faculty members to conduct joint research in the USTC-UW Institute of Global Business and Finance Innovation for at least 3 months per year. 

Applicants at the rank of associate or full professor must have an outstanding research record. Applicants at the assistant professor level should have obtained a PhD degree in a related field or be very close to completing one and demonstrated their ability to publish their work in top academic journals. 

We will interview candidates in 2019 AEA. Applicants interested in the positions should submit application to Dr. Yongfeng Wei at yfwei@uw.edu or apply online through the JOE Network before the 2019 annual meeting.

For more information, please visit: https://foster.uw.edu/centers/ustc-institute/","70000-300000",NA,NA,"CHINA Anhui Hefei","G0 - General
G - Financial Economics",NA
"123","2018-02",111461712,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","University of Texas at Dallas",NA,"Economics","Macroeconomics
International Finance
Open Economy Macroeconomics","Assistant Professor of Economics","The Economics Program invites applications for a tenure-track advanced Assistant Professor position in the area of Macroeconomics. Successful applicants must have completed their PhD at the time of application, possess evidence of high-quality teaching, and have a record of (or demonstrated potential) for high-quality publications. The applicant<U+2019>s research agenda must be policy-relevant, data-intensive, and reliant on econometric methodology. Those with the additional ability to contribute to teaching in areas such as open economy macroeconomics, economic development, or international finance will be given priority. Although interviews are planned to take place during the 2019 ASSA meetings, it is possible that the position will be filled beforehand.","Competitive",NA,NA,"UNITED STATES Texas Richardson","E - Macroeconomics and Monetary Economics","2018-11-23 00:00:00"
"124","2018-02",111461606,"International: Other Academic (Visiting or Temporary)","University of Vienna","Faculty of Business, Economics and Statistics","Department of Economics","Public Economics, Philosophy and Economics","Assistant Professor in Economics","The Department of Economics at the University of Vienna invites applications for a position at the Assistant Professor level (<U+201C>University Assistant<U+201D>) in

<U+2022>	Public economics, and its philosophy, ID No. 9057

The contract for this position is for 4 years. The University of Vienna will be starting a new Master<U+2019>s program in Philosophy and Economics. The Department of Economics seeks applicants with a research interest in Public Economics who are able and willing to offer courses that are of interest to students in this new program. One area of interest is concerned with the question of to what extent public interests (such as good health care or education that is affordable to all people in the society) can be served by agents with private interests in an environment governed by market principles. To guide decisions one may use economic principles of efficiency and/or considerations in the realm of ethics and political philosophy. Other areas of interest are the foundation of rational choice and its critiques, and the history of economic thought. 

Applicants should have completed (or should be close to completing) a PhD in economics. Knowledge of German is an asset, but not required. The University of Vienna is an equal opportunity employer and aims at increasing the number of female faculty members. Therefore, it particularly encourages qualified women to apply. Information about the Department of Economics can be found on the website at http://econ.univie.ac.at. We will also be interviewing at the EEA job market in Naples, December 6 - 7, 2018.",NA,NA,NA,"AUSTRIA Vienna","H - Public Economics","2018-11-21 00:00:00"
"125","2018-02",111461691,"International: Other Academic (Visiting or Temporary)","University of Zurich","Faculty of Business, Economics and Informatics","Department of Economics",NA,"Postdoctoral Researcher in Economics","The Department of Economics of the University of Zurich invites applications for the position of a Postdoctoral Researcher in Economics. Preferred research fields include Labor Economics, International Trade, Macroeconomics, Political Economy, and Urban Economics.

The one-year Postdoc will start in the fall of 2019. The position has a competitive salary, travel funding, and no teaching obligations. It is ideal for successful junior market candidates who want to fully focus on their research for a year prior to starting an Assistant Professorship at another university. A research collaboration with the sponsor of the position (Prof. David Dorn) is possible but not required.

The University of Zurich offers one of the most exciting and international research environments in Europe. The working language is English, and knowledge of German is not necessary.

Complete applications including cover letter, CV, job market paper, and at least 3 letters of recommendation will be reviewed from Nov 20th, 2018 onwards. Interviews will be conducted at the ASSA meetings in Atlanta in January 2019 and via skype. 

Applications should be submitted online at https://econjobmarket.org. If you should have questions about the application procedure, please contact Anne Sander (anne.sander@econ.uzh.ch).",NA,NA,NA,"SWITZERLAND Zurich","E - Macroeconomics and Monetary Economics
F - International Economics
H - Public Economics
I - Health, Education, and Welfare
J - Labor and Demographic Economics
O - Economic Development, Innovation, Technological Change, and Growth
R - Urban, Rural, Regional, Real Estate, and Transportation Economics","2019-01-31 00:00:00"
"126","2018-02",111461680,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Virginia Polytechnic Institute and State University","College of Agriculture and Life Sciences","Agricultural & Applied Economics","Agricultural Economics
Sustainable Agriculture","Assistant Professor","The Department of Agricultural and Applied Economics at Virginia Tech is currently recruiting for an Assistant Professor with a specialization in sustainable agriculture. This is a 9 month academic-year appointment with expectations for funding summer activities through external grants, fee-based workshops, or other mechanisms.

  This tenure-track position is 50 percent teaching and 50 percent research. Posting #TR0180162
Required Qualifications:
<U+2022>	PhD in Agricultural Economics, Applied Economics or a closely related discipline
<U+2022>	Coursework and/or experience in simulation-based modeling
Preferred Qualifications:
<U+2022>	Coursework and/or experience in teaching undergraduate or graduate courses in economics of sustainable agriculture
<U+2022>	Experience applying for grants or other funding for programmatic support
<U+2022>	Record of peer-reviewed publications
<U+2022>	Experience working with clientele such as industry groups and government agencies
","Commensurate with Experience",NA,NA,"UNITED STATES Virginia Blacksburg","Q - Agricultural and Natural Resource Economics; Environmental and Ecological Economics",NA
"127","2018-02",111461678,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Virginia Tech","College of Science","Academy of Integrated Science","Behavioral Decision Science","Associate or Full Professor in Behavioral Decision Science","The Academy of Integrated Science (www.ais.science.vt.edu) within the College of Science at Virginia Tech invites applications for a full-time faculty position beginning in August 2019 at the Associate or Full Professor level with tenure (rank will be commensurate with qualifications.). The successful candidate will help to build and advance our planned undergraduate program in Behavioral Decision Science, which is grounded in theories and methods drawn from psychology, economics, and neuroscience.  We are particularly interested in an exceptional scholar who can make a substantial contribution to interdisciplinary efforts in this area.  The ideal candidate will be well-suited for a leadership role in behavioral decision science and will hold a primary appointment in either the Department of Psychology, the Department of Economics, or the School of Neuroscience. Applicants should have a history of top-rated publications in research and/or theoretical areas aligned with behavioral decision science (e.g., health, consumer choice, marketing, policy, risk and resilience, communication). Potential collaborations with one or more of the following research centers at Virginia Tech is highly desirable: Center for Transformative Research on Health Behaviors (https://ctrhb.vtc.vt.edu/); Virginia Tech Transportation Institute (https://www.vtti.vt.edu/); Virginia Tech Carilion Research Institute (http://research.vtc.vt.edu/).

The new hire will be expected to establish or continue the development of scholarly activities and professional capabilities, conduct research, teach effectively at the undergraduate and graduate levels, participate in department, college, and university governance, and occasionally be required to travel to professional meetings and conferences. 

Job requirements: Applicants must have a strong record of scholarship related to Behavioral Decision Science, including a Ph.D. in a relevant field of science. Additionally, applicants must be dedicated to interdisciplinary education at the undergraduate and graduate level, committed to teaching a student body that is diverse with respect to socio-economic status, interests and abilities, and sensitive to issues of diversity in the university community.

Virginia Tech is an Equal Opportunity Employer and does not discriminate against applicants due to race, ethnicity, gender, veteran status, or on the basis of disability or any other federal, state, or local protected class. Virginia Tech offers a wide range of networking and development opportunities to women and minorities in science and engineering, and additionally provides a competitive dual hiring program for couples. As a university with a diverse student body, we encourage applications from women and minorities. 
 
Individuals with disabilities desiring accommodation in the application process should notify Dr. Nora Dragovic, in the Academy of Integrated Science (Email: nora84@vt.edu, Tel: 540-231-8131).

",NA,NA,NA,"UNITED STATES Virginia Blacksburg","C9 - Design of Experiments
D1 - Household Behavior and Family Economics
D8 - Information, Knowledge, and Uncertainty
D9 - Micro-Based Behavioral Economics",NA
"128","2018-02",111461743,"US: Full-Time Academic (Permanent, Tenure Track or Tenured)","Virginia Wesleyan University",NA,"Management, Business, Economics",NA,"Assistant Professor of Management, Business & Economics (Expertise in Economics)","VWU (www.vwu.edu) invites applications for Assistant Professor of Management, Business & Economics (tenure-track), with economics expertise (PhD or DBA required), starting fall 2019.

<U+201C>Coastal Virginia<U+2019>s Premier University of the Liberal Arts and Sciences,<U+201D> VWU offers graduate (MBA, MAEd) and undergraduate programs on-campus and online. 

VWU seeks a committed teacher-scholar. Courses include undergraduate macro- and micro-economics (on-ground, online), and managerial economics (MBA online). Salary and benefits are competitive.

Applicants should submit electronically (single PDF) a cover letter, c.v., statement of teaching philosophy and research, a statement on teaching students from diverse backgrounds, transcripts (unofficial okay), and three letters of reference to Ms. Karla Rasmussen, Director of Human Resources, at employment@vwu.edu.   Review of applications begins January 2, 2019. Address questions to Dr. Paul L. Ewell, MBA Program Director, at pewell@vwu.edu. 

An Equal Opportunity Employer, VWU considers applicants on the basis of skills, experience, and qualifications without regard to race, religion, color, creed, gender, national and ethnic origin, age, marital status, covered veteran status, sexual orientation, gender identity or expression, or the presence of non-job-related medical disability or any other legally protected status.
",NA,NA,NA,"UNITED STATES Virginia Virginia Beach","00 - Default: Any Field",NA
